,가을,가족,감상,감성,강변,강아지,개인,갤러리,걱정,건강,걷기,겨울,경치,계곡,계절,고민,고택,고향,골목,골프,곱창,공원,공휴일,관광,관광지,관람,광장,교육,구경,국립,국립공원,국민,그린,그림,글램핑,금강,기차,낚시,냉면,노을,놀이터,농원,농장,농촌,다리,단체,단풍,대교,대형,데이트,돈까스,동굴,동네,동해,둘레길,드라마,드라이브,디저트,떡볶이,뚜벅,레스토랑,리조트,마을,맛집,먹기,먹방,메밀,명절,모텔,물놀이,뮬리,미술,미술관,바다,바닷가,바람,바베큐,바위,박물관,버거,벚꽃,베이커리,벽화,부모님,부부,분위기,브런치,비치,빵집,사랑,사진,사찰,산길,산림,산성,산책,산책로,산행,삼겹살,상가,생태,성당,소리,술집,숯불,숲길,숲속,스테이,스파,습지,시골,시장,식물원,아기,아이,아트,애견,야경,야외,어른,어린이,여름,여유,역사,연꽃,연휴,영화,예술,옛날,오리,와인,요리,운동,유럽,음식,이벤트,이색,인기,일몰,일요일,자동차,자연,자연휴양림,자전거,작가,장미,장어,장터,전망,전망대,전시,전통,정원,조선,차량,차박,청년,청소년,체험,초록,초밥,촬영,추석,추억,치유,친구,카라반,카페,캠핑,캠핑장,커플,커피,케이블카,케이크,키즈,타워,테라스,토요일,토지,파크,펜션,평화,포토,폭포,푸른,풍경,핑크,학원,한강,한우,해변,해안,해장국,행복,행사,향기,혼자,활동,휴식,힐링,region
0,0.05508500419369744,0.02212579671343767,0.0,0.016800599057722868,0.0,0.0,0.0,0.0511474557582624,0.0,0.0,0.2784205893952635,0.009014266408838126,0.01093600633840514,0.07891946077476839,0.0,0.03703572328623177,0.0,0.0,0.11837919116215259,0.0,0.0,0.29721460272171096,0.010627498391544482,0.0734352249870701,0.008041911979560045,0.07440433033513788,0.10756120098909815,0.03056555798090873,0.08884641632821712,0.17435214408750374,0.014218118918072483,0.011596442382177642,0.0,0.010831672621989452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09384501619186456,0.009217562979251734,0.010780075559258294,0.013891874549837912,0.0,0.08962294227139145,0.012855410993147092,0.0,0.03573820543334508,0.0,0.019285028458722518,0.0127868639395656,0.03495638575511541,0.0,0.04028706430890789,0.0,0.036783300374661786,0.0,0.4427169719368609,0.30184993556141504,0.03128710825200028,0.0242710586545175,0.0,0.0,0.0,0.0,0.0,0.03775532748931997,0.14707878899745178,0.0,0.0,0.00862435703997861,0.0,0.011369396930966403,0.47353122199182224,0.0,0.0,0.0,0.11386552756486759,0.01093600633840514,0.0,0.06720239623089147,0.011890864914538933,0.014387045109457234,0.0,0.06929918154672948,0.10414853402982734,0.09255374833733017,0.0,0.0,0.0,0.06377885492033017,0.01000180947631671,0.0,0.0,0.024649457871476706,0.0,0.0,0.0,0.013734211064648874,0.0,0.0,0.0,0.11208352119910957,0.0,0.0,0.0,0.09280869943513495,0.0,0.0,0.15072293902997178,0.0,0.0,0.06257421650400057,0.019285028458722518,0.0,0.046502706459461175,0.015738572626770697,0.009598855230938102,0.10684495855815693,0.0,0.0,0.022190882943425756,0.009730646603147059,0.042711974912921336,0.0,0.013812604844105947,0.0,0.010429036084000094,0.0,0.033019059560482365,0.011041897331862581,0.009955889802385065,0.019197710461876204,0.0255737278791312,0.01794859384731532,0.0,0.0,0.0,0.0,0.020377038653939153,0.0,0.0,0.0,0.01114939279524363,0.028796565692814302,0.03839542092375241,0.044475136089628484,0.009775126779284483,0.04332669048795781,0.009686443563862127,0.0,0.0,0.0,0.022903369747784424,0.0,0.0,0.026803654075008808,0.0,0.07527271526465724,0.0,0.023917070595123817,0.0,0.21760664722320283,0.0,0.0,0.0,0.02487260887137086,0.0,0.0,0.0127868639395656,0.02794407995482737,0.013065117832670383,0.019285028458722518,0.0,0.0,0.0,0.0,0.040378200827117225,0.0,0.0,0.047834141190247634,0.0,0.0,0.03040265488287832,0.0,0.0,0.0,0.0,0.009955889802385065,0.010094550206779306,0.0,0.018517861643115884,0.0,0.010141379187723641,0.007667531536926406,서울_종로구
1,0.0,0.052315707696290986,0.0,0.0,0.0,0.0,0.0,0.04535116937562852,0.0,0.0,0.030858571360333962,0.0,0.0,0.0,0.0,0.0,0.05495589381662495,0.03787163955522032,0.27990364561205944,0.0,0.0,0.35994717386849967,0.0,0.1562716241730407,0.02852224861487919,0.06597245820509776,0.042387478164723214,0.0,0.028646507102645345,0.0,0.0,0.0,0.043041080955000435,0.0,0.0,0.0,0.04012648691603789,0.0,0.09070233875125704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20227816167588084,0.0,0.0,0.0,0.050427401300575575,0.0,0.0,0.06198990536822368,0.0,0.2857722559269196,0.12651998910226,0.0,0.0,0.2661329239273104,0.12744894569301385,0.03698866149709713,0.0,0.0,0.0,0.0426034648354103,0.0,0.0,0.0,0.0,0.09763818346710787,0.04463560572509026,0.0,0.0,0.0,0.1584408631632493,0.0,0.0,0.0,0.04487187311956196,0.0,0.0,0.029793341709112575,0.04217332970075333,0.0,0.0,0.0,0.02638454270242597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05258990986918921,0.03563734122995674,0.0,0.0,0.041541607166322124,0.0,0.0,0.0,0.0,0.0,0.4787848833851501,0.0,0.0,0.13364225913889322,0.0,0.0,0.0,0.0,0.04012648691603789,0.0,0.11163998871040724,0.0,0.29149769731261344,0.0,0.0,0.07870440287145469,0.10353505073317415,0.0,0.0,0.0,0.0,0.03698866149709713,0.043041080955000435,0.0,0.03916229643893533,0.0353105536155722,0.0,0.04535116937562852,0.0,0.0,0.0,0.0,0.0,0.03613562073297225,0.0,0.0,0.0,0.0,0.034044259127793644,0.034044259127793644,0.06309598473363884,0.0,0.0,0.0,0.0,0.0492703104242216,0.0,0.1624627595340949,0.0,0.0,0.06337634526529971,0.0,0.02966330373164457,0.0,0.0,0.0,0.07983987717819313,0.0,0.0,0.0794727320746307,0.08821568001900716,0.0,0.0,0.09070233875125704,0.09910926628038672,0.0,0.03419910449422727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032838649250534424,0.032546061155702626,0.0,0.027194433527063553,서울_중구
2,0.0,0.0,0.0,0.03466714158140838,0.0,0.024290122882059936,0.019364419398708532,0.0,0.0,0.0,0.017953314414903134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014958207489252634,0.04385855410631985,0.0757648382936409,0.0,0.0,0.0,0.0,0.04999904981637963,0.07709279264392631,0.0,0.0,0.0,0.044701159412213066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019364419398708532,0.019019950404112508,0.0,0.0,0.0,0.08406007693778446,0.0,0.0,0.03687194198750067,0.0,0.2188649614967071,0.0,0.0,0.06641523855050434,0.0,0.024536166603430318,0.02530012724623061,0.0,0.030966877912994822,0.7414896066173005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05193740528845554,0.0,0.0,0.0,0.0,0.0,0.04692029037141537,0.14748776795000268,0.0,0.0,0.025563904775724802,0.0,0.0,0.0,0.05200071237211257,0.07360849981029095,0.0,0.0,0.0,0.1535035388705581,0.0,0.0,0.0,0.0,0.049351601671165445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667962646466031,0.0,0.0,0.0,0.05139519509595088,0.0,0.0,0.0,0.0,0.0,0.0,0.07775218980236503,0.024786416403501085,0.0,0.0645592819469352,0.0,0.0,0.038382343467872,0.0,0.019806726662964368,0.03391828967040668,0.0,0.0,0.0,0.020078671142079584,0.0,0.0,0.11400629848816116,0.020543448490280388,0.0,0.0,0.0681330712515287,0.0,0.06163034547084117,0.0,0.0,0.03703596770295233,0.0,0.0,0.0,0.08255280516949359,0.021023467127537245,0.0,0.0,0.0,0.0,0.0,0.019806726662964368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03150658929917964,0.0,0.0,0.03687194198750067,0.01835441503453786,0.017257915548337326,0.0,0.11515373723271936,0.0,0.4025694128689327,0.0,0.0,0.0,0.051323304025069544,0.0,0.0,0.0,0.25947504477222744,0.0,0.019896814681518826,0.0,0.0,0.0,0.0,0.041659133703115116,0.0,0.0,0.01645053389038848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019105310744015832,0.0,0.0,0.04746462917017602,서울_용산구
3,0.016159751339017335,0.04543580686073471,0.0,0.06900079430520419,0.027886775955804872,0.0,0.019271279067417574,0.0,0.0,0.062476631062289276,0.08933480657255428,0.0,0.022457327898966564,0.0,0.04014687273277036,0.01901341669155418,0.0,0.0,0.040515709148881834,0.0,0.030637287309879992,0.14886260462472123,0.0,0.0452402515828147,0.0,0.019098864701313077,0.02454214175197601,0.0,0.03317237393930253,0.0,0.0,0.0,0.0,0.06672922899981164,0.0,0.0,0.0,0.0,0.07877431323768985,0.0,0.0,0.0,0.0,0.0,0.09635639533708787,0.01892846692375085,0.0,0.02852726783829896,0.0,0.2175049732259029,0.02639886728441547,0.0,0.0,0.0,0.03960222719673308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786275944411768,0.6493723617339601,0.0,0.14952344735172476,0.0,0.0,0.02466719697389651,0.0,0.0,0.05168759314406032,0.18586431135632872,0.0,0.0,0.017710305569629527,0.0,0.0,0.018347296378174564,0.0,0.0,0.0,0.0,0.0,0.0,0.03450039715260209,0.0,0.0,0.08005362012959165,0.0,0.12221216549804727,0.0,0.0,0.0,0.030263706741048703,0.09822845380972177,0.02053893423633404,0.0,0.0,0.02530910008745678,0.0,0.0,0.0,0.028203502427506372,0.0,0.048104773193573515,0.0,0.07672198636777844,0.0,0.0,0.0,0.0866294052623724,0.0,0.0,0.015475642382380198,0.0,0.0,0.32124380111144885,0.01980111359836654,0.0,0.07639545880525231,0.0,0.0,0.016877573560803674,0.0,0.01901341669155418,0.0,0.019982095353074502,0.04385498673603519,0.0,0.028364485766033176,0.0,0.0,0.0,0.016951340016628944,0.045349554734169094,0.020444637182858945,0.059134376674289044,0.0,0.01842891476475301,0.0,0.0,0.0,0.02053893423633404,0.0,0.155103500333166,0.0,0.0,0.02289552164923825,0.0,0.17740313002286714,0.018266132692487228,0.1003671818319259,0.022243076333270544,0.0,0.0,0.0,0.0,0.14109771021555836,0.0,0.0,0.0,0.0,0.034349814451562044,0.0,0.0,0.0,0.27736138142773115,0.0,0.0,0.0230071608460967,0.017025481875881324,0.0,0.11030715543688326,0.0,0.0,0.0,0.01980111359836654,0.0,0.0,0.0,0.027576788859220814,0.0,0.0,0.0,0.0818570448414348,0.0,0.0,0.15608128977261693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037688019242271886,0.0,0.03149088699696843,서울_성동구
4,0.06812101960724302,0.05107559598903629,0.0,0.014543554424724166,0.04702239711031828,0.02038037796043321,0.0,0.0,0.0,0.017557909649730617,0.0,0.0,0.0,0.0,0.0,0.064120458493382,0.0,0.0,0.05123788156322275,0.0,0.0,0.41416749856796264,0.0,0.012713941778169839,0.0,0.016102155404494545,0.0,0.0,0.013983729626346085,0.0,0.0,0.08030832250156088,0.0,0.0,0.0,0.0,0.0,0.0,0.06641422165519643,0.02027844444616726,0.04334902506418374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02821189744808496,0.0,0.0,0.07734255992540107,0.0,0.10016530720415882,0.0,0.01513011818728802,0.0,0.11624925007651857,0.0,0.0,0.0,0.025982440648233702,0.3981691095751118,0.0,0.0,0.0,0.0,0.0,0.01968399370447369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078290899330935,0.0,0.0,0.0,0.01831272909616526,0.0,0.0,0.0,0.0,0.029994657183084528,0.06439778332197374,0.07121759152259015,0.0,0.0,0.0,0.15182916527899443,0.017316270683534748,0.0,0.09890546187969729,0.0,0.01639461964933778,0.0,0.0,0.0,0.0,0.0,0.020177349900377794,0.0,0.07472546883886397,0.0,0.01831272909616526,0.0,0.0,0.08070939960151118,0.15656922179777683,0.0,0.07758887979023825,0.018055934001394526,0.0,0.01958765659905432,0.49916681753933095,0.013624203921448603,0.0,0.0,0.0,0.0,0.019209690839687158,0.0,0.0,0.0,0.023913953259318017,0.0,0.0,0.0,0.08574952978542869,0.0,0.017236769318768413,0.016618630441278794,0.0,0.031074648060922205,0.05680097578375786,0.04176921935404788,0.0,0.1904789775188822,0.0,0.0,0.0,0.0,0.0193030975101707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965291990982508,0.0,0.0,0.030937023970160425,0.0,0.014480076671169299,0.0,0.06901325694499746,0.0,0.22085074550998646,0.044402393133622174,0.0,0.0,0.014354096920902235,0.0,0.023249850015303716,0.02213807388506548,0.07256995651325766,0.0,0.0,0.0,0.0,0.0,0.0,0.017476833989192756,0.0,0.0,0.013802651388999493,0.0,0.0,0.3684557498197018,0.01875302419246589,0.0,0.0,0.0,0.0,0.0,0.0,0.0160301146233455,0.03177457677287594,0.0,0.06637451547260034,서울_광진구
5,0.04810600836662742,0.054103191543784845,0.012456758503069163,0.030811298254344966,0.0,0.0,0.0,0.0,0.013055203106673127,0.012399123697505876,0.11701405420112947,0.011021085216964849,0.0,0.04824453056007168,0.023902667250992722,0.011320218526304361,0.0,0.03916560932001938,0.22916152016034047,0.0,0.03648169006416105,0.11521886963871232,0.03898039843870069,0.2334381050089121,0.009832258468327826,0.045484370438107095,0.07305956952474414,0.12456758503069162,0.02962527946352707,0.0,0.0,0.0,0.04451167631485626,0.0,0.0,0.0,0.0,0.0,0.1407020823100639,0.0,0.0,0.0,0.0,0.0,0.0,0.04507856434661006,0.01318001110633019,0.0,0.0,0.039845609549029964,0.0,0.0,0.10923623446388128,0.0,0.10610278150982197,0.01563356470111821,0.0,0.013117382629745723,0.03283736754991589,0.0,0.0,0.0,0.08256778619684589,0.5711486111198969,0.0,0.0,0.017909313990358743,0.026486190133490326,0.0,0.0,0.0,0.04616068161090036,0.0,0.0,0.0,0.03163311452142434,0.0,0.013900531308773468,0.16385435169582194,0.0,0.11422084840467538,0.0,0.12374672429981932,0.0,0.0,0.041081731005793286,0.0,0.0,0.0,0.010590881035859933,0.14552549312457982,0.0,0.0,0.04591861457255049,0.0,0.07797774807589661,0.0,0.0,0.0,0.06027418392852786,0.0,0.0,0.012284990388665913,0.033583633690450636,0.0,0.04296096963083869,0.014248931808717934,0.0,0.0,0.0,0.0,0.26820280827323073,0.0,0.0,0.06449727553539084,0.04405910805604033,0.0,0.0,0.0,0.0,0.0,0.06734841171327839,0.0,0.06029147438406783,0.0,0.022640437052608722,0.027131171951984723,0.0,0.013055203106673127,0.0,0.0,0.03651701811759739,0.0,0.0,0.05046249088601915,0.04050036439974256,0.012172339372532464,0.023471638553250428,0.0,0.12069439191091912,0.0,0.0,0.0,0.2690266040943316,0.0,0.01846912153086189,0.0,0.01894452852083886,0.0,0.011735819276625214,0.023471638553250428,0.08700240133117308,0.0,0.026486190133490326,0.02368581426925126,0.0,0.1698458047423992,0.0,0.14001138767015983,0.0,0.0,0.0,0.05437650083198317,0.14315848043854842,0.0,0.0877249665853837,0.0,0.12843877852842694,0.03135628192149364,0.0,0.02739603225161937,0.0,0.0,0.16418683774957946,0.0,0.0,0.0,0.011789197945535774,0.0,0.01184290713462563,0.0,0.0,0.012341869322473747,0.0,0.0,0.06823052956640954,0.014611913904948827,0.0,0.11151331736467812,0.0,0.0,0.0,0.016984580474239917,0.012172339372532464,0.03702560796742124,0.0,0.09056174821043489,0.04487742740478568,0.0,0.03749812337002958,서울_동대문구
6,0.0067429978767950625,0.15799209136172013,0.0,0.014396020079027329,0.0,0.0,0.024124045805266166,0.0,0.0,0.017379796745805736,0.03727683665454606,0.0,0.0,0.0,0.00837606569302241,0.03173500029600477,0.0,0.0,0.02535905426726413,0.0,0.08948839079456435,0.22982945477829084,0.0,0.006292483796497664,0.0,0.03187762025006048,0.010240727487310513,0.0,0.02076281147664344,0.0,0.0,0.0,0.010398636576267481,0.03712557534879848,0.0,0.0,0.0,0.0,0.0,0.0,0.010727319763203003,0.0,0.0,0.0,0.008041348601755389,0.0,0.018474363166612995,0.0,0.019580426814026226,0.027925707173732658,0.0,0.0,0.06124637832724667,0.0,0.03304973304374685,0.0,0.0,0.06435301987972797,0.13808397777328119,0.0,0.0,0.0,0.019289150008520134,0.4064465193083617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010783870479044132,0.0,0.007863061392462749,0.0,0.007389999409524674,0.0,0.0,0.0,0.09060830034350434,0.0,0.021231544895933464,0.0,0.0,0.009063479534343033,0.014396020079027329,0.10188989659152413,0.0,0.04453875386562064,0.029690382038737122,0.0637445121511668,0.0,0.0,0.0,0.0,0.04098789898335733,0.008570304520270891,0.0192943355854684,0.009790213407013113,0.021121514133854546,0.024342461282228018,0.0,0.008609908296266894,0.0,0.0,0.02007273358995257,0.0,0.032013870778588895,0.0,0.0,0.0,0.1229030325956884,0.0,0.0,0.07103292847206179,0.010292909422428293,0.01920044850711748,0.008936384491667957,0.008262433260936713,0.0,0.00796940506251512,0.04720098513756544,0.0,0.007042524374194492,0.0,0.03173500029600477,0.038029643505843126,0.0,0.01829942034652268,0.04034726611780492,0.0,0.0,0.017872768983335913,0.0,0.021219914962115533,0.01892306044015518,0.0,0.0,0.0,0.030759417152745192,0.0,0.006890916563972115,0.0,0.0,0.0,0.6989783169356049,0.0,0.0,0.0,0.0,0.0,0.022865790081554822,0.0,0.0,0.008300075227116609,0.028112384497327995,0.011903605595710312,0.00928139383719962,0.03270889028358068,0.0,0.0,0.015311594581811668,0.022865790081554822,0.021499779395362153,0.011074794798533183,0.0341565824861311,0.0,0.3600641334923758,0.08057859595221507,0.058900940910853655,0.0,0.0639381802100895,0.0,0.057534990738867156,0.03287024755295723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008649771771009757,0.011636346817208295,0.0,0.020493949491678664,0.020481454974621026,0.0,0.0,0.0,0.0,0.0,0.023807211191420624,0.008530957081190232,0.0,0.0,0.007933750074001192,0.03931530696231374,0.017379796745805736,0.07227131088672129,서울_중랑구
7,0.10491303590256351,0.07762639699282826,0.010723655147262208,0.04126038905374416,0.0,0.028909793959318714,0.026339753825122193,0.01794463158676974,0.03371651524566404,0.017790065078265128,0.06410341641438003,0.02213802839915933,0.0038368009095263314,0.031149217611886687,0.024006616227029775,0.025987310612752012,0.00543626152113583,0.018731397358702242,0.05191536268647781,0.0,0.010468669500201441,0.07884215593695386,0.02237138178210714,0.059257425187660265,0.011285734204139633,0.04241916238769334,0.0,0.010723655147262208,0.017002351536309065,0.004369278903837668,0.0049883010221965255,0.004068509042735026,0.017030571680228264,0.0342017671474953,0.0,0.0,0.019846649890537058,0.0,0.0,0.004109314304266675,0.004392219759389221,0.009860826351493837,0.009422906327314481,0.0,0.006584938456280548,0.01940340171432284,0.0037820939775128834,0.0048738410767615635,0.012025585996538132,0.08289627607306736,0.031571449160868265,0.0,0.1285189348288012,0.0049883010221965255,0.02029794399555694,0.004486157896692435,0.018396207240842684,0.01129236692847682,0.0047114531636572405,0.012515413737171766,0.017206793286413353,0.0,0.22377089377870837,0.6984447821692032,0.0036589348885115937,0.021288214600285328,0.010278399318160046,0.015200785398886802,0.004214353738374483,0.003988852158242205,0.0,0.044153740213118506,0.043662629759181525,0.035414179699672504,0.0,0.012103116955543187,0.0,0.01595540863296882,0.1065766776629083,0.037098881726127,0.054627417657012144,0.05650511823764476,0.00443874569732446,0.007673601819052663,0.037109729903003305,0.06778492487400828,0.01668721831622902,0.0,0.07294422059019218,0.05166513290506495,0.12005865353277816,0.14071053705707268,0.009068981557192702,0.0,0.0361935634775703,0.07831686115399161,0.014036184877060879,0.015799838892371642,0.02004264332756355,0.03026815348210728,0.01661139374296747,0.010404434668129743,0.01057578505539986,0.028911157441130167,0.008693095113483809,0.020546571521333375,0.004088828055225294,0.01747711561535067,0.0,0.0,0.007421945980600661,0.09176312742397477,0.0,0.008177656110450588,0.04759182671403901,0.02950047616862138,0.03537665142146592,0.007317869777023187,0.0033829906659261564,0.003969329978107412,0.01631506245680513,0.03313043239028322,0.010103019879699299,0.05767016439357331,0.0,0.009745241479782004,0.015570949252566918,0.05120866692366784,0.022477676830442696,0.004129970565616959,0.02907618001793637,0.031436421377435964,0.02927147910809275,0.055349357960741856,0.07240277771034925,0.0038739518261805554,0.02445054996022797,0.013470693172932398,0.0,0.07241670855629945,0.011510402728578995,0.028214335510349083,0.0,0.021054277315591317,0.021447310294524416,0.005299840246589571,0.025695998295400112,0.038053830647950815,0.003911665656888752,0.0168383664661655,0.026941386345864796,0.04056963913800064,0.024006616227029775,0.030401570797773603,0.0033984028836363733,0.007673601819052663,0.03411688753733094,0.0190009817486085,0.0535696287171517,0.004392219759389221,0.047698562219306136,0.06269216333112253,0.003120741472153895,0.0645547591035827,0.018137963114385404,0.06712873813199281,0.0,0.4712351763104564,0.035991594864595765,0.006890441074777657,0.007861478093659093,0.055266784551011514,0.010341018136448657,0.018845812654628962,0.0,0.014705899219814378,0.02291890404608567,0.03721289732518772,0.0,0.006796805767272747,0.0,0.009422906327314481,0.017707917413423147,0.0,0.011849879169278732,0.030767338310496706,0.0,0.019953204088786102,0.02666625509739195,0.015200785398886802,0.004346547556741904,0.0,0.0,0.027943485668831966,0.021249500896107776,0.004129970565616959,0.016242069132970008,0.03219470881788409,0.0,0.053801709809527004,서울_성북구
8,0.09705039690718943,0.12734082754892162,0.0,0.02071985618387187,0.0,0.05807087978372757,0.0,0.0,0.0,0.0,0.19314605598178824,0.0,0.02697433321027992,0.17032724699587082,0.0482219045523347,0.04567544630521085,0.0,0.0,0.024332463856552973,0.0,0.0,0.4470110511102002,0.0,0.05433975164818669,0.019835871219514113,0.04588071588116052,0.0,0.0,0.019922287104689983,0.0,0.0,0.028603339390190063,0.0,0.0,0.03294026932679049,0.0,0.0,0.0,0.0,0.0577804352755657,0.0,0.0,0.0,0.0,0.0,0.02273568682160594,0.0,0.0,0.0,0.10048204873574929,0.0,0.0,0.13222572736324978,0.0,0.40432553931520454,0.0,0.021555519629551472,0.02646337191184305,0.0,0.0,0.0,0.0,0.0,0.2304502131198629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031041946899867435,0.027906068617003284,0.0,0.0,0.0,0.0,0.02804331780046744,0.022037621227208298,0.0,0.10241436036907728,0.0,0.0,0.0,0.0,0.04143971236774374,0.029329550700496063,0.0,0.0,0.0427326748997151,0.018349198139941573,0.3297515301832969,0.0,0.0,0.0,0.2949646386821421,0.04934015822072897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02889021763778285,0.028746190642142046,0.0,0.0,0.0,0.0,0.06243228367689664,0.0,0.0,0.11153022375863253,0.0,0.05526951609533891,0.0,0.0,0.0,0.02294035794058026,0.03882015876287577,0.0,0.26353967113799087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049113630812603816,0.15434315911317076,0.0299330305439765,0.04072177206713384,0.0,0.0,0.0,0.0,0.0,0.0,0.019835871219514113,0.0,0.07401023733109345,0.0,0.0,0.0,0.0,0.0,0.04735233529031091,0.07102850293546636,0.04388026500098543,0.02411095227616735,0.08015096301768047,0.0,0.0,0.0,0.0,0.03766171477335846,0.0,0.0,0.0,0.04388026500098543,0.020629420937705627,0.0,0.03932861849095228,0.0,0.222099392410779,0.021086344577598913,0.09688543028405276,0.0,0.02044994058294612,0.0,0.0,0.0,0.0,0.03222591784830814,0.0,0.0,0.023892209663102033,0.023357024796226963,0.06624701700084171,0.0,0.0,0.027769887531393152,0.058992927736428426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022634242008891567,0.0,0.07564975519483662,서울_강북구
9,0.06603457671530184,0.23982001263379657,0.02137406539547655,0.017622634428949863,0.0,0.0,0.019687350524181406,0.0,0.011200456558763179,0.0,0.05475813966009374,0.0,0.0,0.0827809057156379,0.0,0.009711960419426107,0.0,0.06720273935257909,0.21729987750354948,0.02770944493831019,0.04694813034487042,0.27373785001433404,0.0,0.07702833212723693,0.03374157658037408,0.00975560684563975,0.050144024752587,0.0427481307909531,0.06777714662089464,0.052252288089781614,0.11931037035032402,0.01216384392457466,0.0,0.011361654796686573,0.0,0.0,0.0,0.0,0.013412511537563487,0.0,0.15757991463052887,0.0,0.0,0.0,0.019687350524181406,0.01933713698554174,0.06784519886864615,0.0,0.01198451731145771,0.025638571945113795,0.0,0.0,0.18743418830920916,0.014913796293790502,0.1921719309214462,0.026825023075126974,0.00916669109540735,0.02250760453263935,0.0,0.024945344474085404,0.012861022660874449,0.0,0.07870824417195278,0.3920046378551681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660044255766901,0.05933661426296901,0.04812714057464792,0.0,0.0,0.0,0.011925689381888137,0.07497367532368367,0.0475356664376671,0.14154623360772733,0.0,0.03981228207877068,0.011471093450432806,0.022189797681747562,0.026433951643424793,0.024945344474085404,0.0,0.0,0.027258718686776543,0.10144123839940929,0.05393461356063445,0.06778507498559012,0.0,0.0,0.07526192195786746,0.041964749333890876,0.03542823162641364,0.0,0.025855529522987798,0.0297983952455389,0.0,0.010539667598334279,0.0,0.051980443484926246,0.0,0.0244491855742555,0.0,0.0,0.0,0.0,0.20354943543763127,0.0,0.1222459278712775,0.2845757726746073,0.03779965135489089,0.0,0.0,0.0,0.0,0.08780046161075775,0.06603457671530184,0.020137033934331937,0.07758883958197801,0.030362382646716812,0.019423920838852214,0.023276659149118164,0.0,0.011200456558763179,0.0,0.0,0.041772083435725305,0.021878635365704727,0.0,0.04329330860635471,0.011582165577123492,0.010443020858931326,0.030205550901497902,0.0,0.02824019906655112,0.02294218690086561,0.050612364870561116,0.0,0.052455936667363603,0.05343516348869138,0.0,0.0,0.0,0.0,0.020137033934331937,0.07047961877016178,0.04665125700532898,0.010253413294139814,0.011361654796686573,0.02032078180737599,0.0,0.01457158913700113,0.0,0.12812803825055363,0.0,0.0,0.009371709415460458,0.018660502802131596,0.07895572884192627,0.013557014997118024,0.05853705041167469,0.0,0.0708374197547575,0.11657320886476152,0.0,0.01175194543545222,0.008696533021004338,0.0,0.042258267344647,0.0,0.0,0.0,0.010114312153760326,0.0,0.0,0.0297983952455389,0.40849658433158764,0.0,0.0,0.011809410542137879,0.025087307319289154,0.0250720123762935,0.014913796293790502,0.015945112160277646,0.03408496439005972,0.0,0.0,0.0,0.020886041717862652,0.03176539730652854,0.012347598799849544,0.03884784167770443,0.1251305654940846,0.031912758125454146,0.06434156533749812,서울_도봉구
