가을,가족,감상,감성,강변,강아지,개인,갤러리,걱정,건강,걷기,겨울,경치,계곡,계절,고민,고택,고향,골목,골프,곱창,공원,공휴일,관광,관광지,관람,광장,교육,구경,국립,국립공원,국민,그린,그림,글램핑,금강,기차,낚시,냉면,노을,놀이터,농원,농장,농촌,다리,단체,단풍,대교,대형,데이트,돈까스,동굴,동네,동해,둘레길,드라마,드라이브,디저트,떡볶이,뚜벅,레스토랑,리조트,마을,맛집,먹기,먹방,메밀,명절,모텔,물놀이,뮬리,미술,미술관,바다,바닷가,바람,바베큐,바위,박물관,버거,벚꽃,베이커리,벽화,부모님,부부,분위기,브런치,비치,빵집,사랑,사진,사찰,산길,산림,산성,산책,산책로,산행,삼겹살,상가,생태,성당,소리,술집,숯불,숲길,숲속,스테이,스파,습지,시골,시장,식물원,아기,아이,아트,애견,야경,야외,어른,어린이,여름,여유,역사,연꽃,연휴,영화,예술,옛날,오리,와인,요리,운동,유럽,음식,이벤트,이색,인기,일몰,일요일,자동차,자연,자연휴양림,자전거,작가,장미,장어,장터,전망,전망대,전시,전통,정원,조선,차량,차박,청년,청소년,체험,초록,초밥,촬영,추석,추억,치유,친구,카라반,카페,캠핑,캠핑장,커플,커피,케이블카,케이크,키즈,타워,테라스,토요일,토지,파크,펜션,평화,포토,폭포,푸른,풍경,핑크,학원,한강,한우,해변,해안,해장국,행복,행사,향기,혼자,활동,휴식,힐링,region
0.0550850041936974,0.0221257967134376,0.0,0.0168005990577228,0.0,0.0,0.0,0.0511474557582624,0.0,0.0,0.2784205893952635,0.0090142664088381,0.0109360063384051,0.0789194607747683,0.0,0.0370357232862317,0.0,0.0,0.1183791911621525,0.0,0.0,0.2972146027217109,0.0106274983915444,0.0734352249870701,0.00804191197956,0.0744043303351378,0.1075612009890981,0.0305655579809087,0.0888464163282171,0.1743521440875037,0.0142181189180724,0.0115964423821776,0.0,0.0108316726219894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938450161918645,0.0092175629792517,0.0107800755592582,0.0138918745498379,0.0,0.0896229422713914,0.012855410993147,0.0,0.035738205433345,0.0,0.0192850284587225,0.0127868639395656,0.0349563857551154,0.0,0.0402870643089078,0.0,0.0367833003746617,0.0,0.4427169719368609,0.301849935561415,0.0312871082520002,0.0242710586545175,0.0,0.0,0.0,0.0,0.0,0.0377553274893199,0.1470787889974517,0.0,0.0,0.0086243570399786,0.0,0.0113693969309664,0.4735312219918222,0.0,0.0,0.0,0.1138655275648675,0.0109360063384051,0.0,0.0672023962308914,0.0118908649145389,0.0143870451094572,0.0,0.0692991815467294,0.1041485340298273,0.0925537483373301,0.0,0.0,0.0,0.0637788549203301,0.0100018094763167,0.0,0.0,0.0246494578714767,0.0,0.0,0.0,0.0137342110646488,0.0,0.0,0.0,0.1120835211991095,0.0,0.0,0.0,0.0928086994351349,0.0,0.0,0.1507229390299717,0.0,0.0,0.0625742165040005,0.0192850284587225,0.0,0.0465027064594611,0.0157385726267706,0.0095988552309381,0.1068449585581569,0.0,0.0,0.0221908829434257,0.009730646603147,0.0427119749129213,0.0,0.0138126048441059,0.0,0.010429036084,0.0,0.0330190595604823,0.0110418973318625,0.009955889802385,0.0191977104618762,0.0255737278791312,0.0179485938473153,0.0,0.0,0.0,0.0,0.0203770386539391,0.0,0.0,0.0,0.0111493927952436,0.0287965656928143,0.0383954209237524,0.0444751360896284,0.0097751267792844,0.0433266904879578,0.0096864435638621,0.0,0.0,0.0,0.0229033697477844,0.0,0.0,0.0268036540750088,0.0,0.0752727152646572,0.0,0.0239170705951238,0.0,0.2176066472232028,0.0,0.0,0.0,0.0248726088713708,0.0,0.0,0.0127868639395656,0.0279440799548273,0.0130651178326703,0.0192850284587225,0.0,0.0,0.0,0.0,0.0403782008271172,0.0,0.0,0.0478341411902476,0.0,0.0,0.0304026548828783,0.0,0.0,0.0,0.0,0.009955889802385,0.0100945502067793,0.0,0.0185178616431158,0.0,0.0101413791877236,0.0076675315369264,서울_종로구
0.0,0.0523157076962909,0.0,0.0,0.0,0.0,0.0,0.0453511693756285,0.0,0.0,0.0308585713603339,0.0,0.0,0.0,0.0,0.0,0.0549558938166249,0.0378716395552203,0.2799036456120594,0.0,0.0,0.3599471738684996,0.0,0.1562716241730407,0.0285222486148791,0.0659724582050977,0.0423874781647232,0.0,0.0286465071026453,0.0,0.0,0.0,0.0430410809550004,0.0,0.0,0.0,0.0401264869160378,0.0,0.090702338751257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022781616758808,0.0,0.0,0.0,0.0504274013005755,0.0,0.0,0.0619899053682236,0.0,0.2857722559269196,0.12651998910226,0.0,0.0,0.2661329239273104,0.1274489456930138,0.0369886614970971,0.0,0.0,0.0,0.0426034648354103,0.0,0.0,0.0,0.0,0.0976381834671078,0.0446356057250902,0.0,0.0,0.0,0.1584408631632493,0.0,0.0,0.0,0.0448718731195619,0.0,0.0,0.0297933417091125,0.0421733297007533,0.0,0.0,0.0,0.0263845427024259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525899098691892,0.0356373412299567,0.0,0.0,0.0415416071663221,0.0,0.0,0.0,0.0,0.0,0.4787848833851501,0.0,0.0,0.1336422591388932,0.0,0.0,0.0,0.0,0.0401264869160378,0.0,0.1116399887104072,0.0,0.2914976973126134,0.0,0.0,0.0787044028714546,0.1035350507331741,0.0,0.0,0.0,0.0,0.0369886614970971,0.0430410809550004,0.0,0.0391622964389353,0.0353105536155722,0.0,0.0453511693756285,0.0,0.0,0.0,0.0,0.0,0.0361356207329722,0.0,0.0,0.0,0.0,0.0340442591277936,0.0340442591277936,0.0630959847336388,0.0,0.0,0.0,0.0,0.0492703104242216,0.0,0.1624627595340949,0.0,0.0,0.0633763452652997,0.0,0.0296633037316445,0.0,0.0,0.0,0.0798398771781931,0.0,0.0,0.0794727320746307,0.0882156800190071,0.0,0.0,0.090702338751257,0.0991092662803867,0.0,0.0341991044942272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328386492505344,0.0325460611557026,0.0,0.0271944335270635,서울_중구
0.0,0.0,0.0,0.0346671415814083,0.0,0.0242901228820599,0.0193644193987085,0.0,0.0,0.0,0.0179533144149031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149582074892526,0.0438585541063198,0.0757648382936409,0.0,0.0,0.0,0.0,0.0499990498163796,0.0770927926439263,0.0,0.0,0.0,0.044701159412213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193644193987085,0.0190199504041125,0.0,0.0,0.0,0.0840600769377844,0.0,0.0,0.0368719419875006,0.0,0.2188649614967071,0.0,0.0,0.0664152385505043,0.0,0.0245361666034303,0.0253001272462306,0.0,0.0309668779129948,0.7414896066173005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519374052884555,0.0,0.0,0.0,0.0,0.0,0.0469202903714153,0.1474877679500026,0.0,0.0,0.0255639047757248,0.0,0.0,0.0,0.0520007123721125,0.0736084998102909,0.0,0.0,0.0,0.1535035388705581,0.0,0.0,0.0,0.0,0.0493516016711654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566796264646603,0.0,0.0,0.0,0.0513951950959508,0.0,0.0,0.0,0.0,0.0,0.0,0.077752189802365,0.024786416403501,0.0,0.0645592819469352,0.0,0.0,0.038382343467872,0.0,0.0198067266629643,0.0339182896704066,0.0,0.0,0.0,0.0200786711420795,0.0,0.0,0.1140062984881611,0.0205434484902803,0.0,0.0,0.0681330712515287,0.0,0.0616303454708411,0.0,0.0,0.0370359677029523,0.0,0.0,0.0,0.0825528051694935,0.0210234671275372,0.0,0.0,0.0,0.0,0.0,0.0198067266629643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315065892991796,0.0,0.0,0.0368719419875006,0.0183544150345378,0.0172579155483373,0.0,0.1151537372327193,0.0,0.4025694128689327,0.0,0.0,0.0,0.0513233040250695,0.0,0.0,0.0,0.2594750447722274,0.0,0.0198968146815188,0.0,0.0,0.0,0.0,0.0416591337031151,0.0,0.0,0.0164505338903884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191053107440158,0.0,0.0,0.047464629170176,서울_용산구
0.0161597513390173,0.0454358068607347,0.0,0.0690007943052041,0.0278867759558048,0.0,0.0192712790674175,0.0,0.0,0.0624766310622892,0.0893348065725542,0.0,0.0224573278989665,0.0,0.0401468727327703,0.0190134166915541,0.0,0.0,0.0405157091488818,0.0,0.0306372873098799,0.1488626046247212,0.0,0.0452402515828147,0.0,0.019098864701313,0.024542141751976,0.0,0.0331723739393025,0.0,0.0,0.0,0.0,0.0667292289998116,0.0,0.0,0.0,0.0,0.0787743132376898,0.0,0.0,0.0,0.0,0.0,0.0963563953370878,0.0189284669237508,0.0,0.0285272678382989,0.0,0.2175049732259029,0.0263988672844154,0.0,0.0,0.0,0.039602227196733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078627594441176,0.6493723617339601,0.0,0.1495234473517247,0.0,0.0,0.0246671969738965,0.0,0.0,0.0516875931440603,0.1858643113563287,0.0,0.0,0.0177103055696295,0.0,0.0,0.0183472963781745,0.0,0.0,0.0,0.0,0.0,0.0,0.034500397152602,0.0,0.0,0.0800536201295916,0.0,0.1222121654980472,0.0,0.0,0.0,0.0302637067410487,0.0982284538097217,0.020538934236334,0.0,0.0,0.0253091000874567,0.0,0.0,0.0,0.0282035024275063,0.0,0.0481047731935735,0.0,0.0767219863677784,0.0,0.0,0.0,0.0866294052623724,0.0,0.0,0.0154756423823801,0.0,0.0,0.3212438011114488,0.0198011135983665,0.0,0.0763954588052523,0.0,0.0,0.0168775735608036,0.0,0.0190134166915541,0.0,0.0199820953530745,0.0438549867360351,0.0,0.0283644857660331,0.0,0.0,0.0,0.0169513400166289,0.045349554734169,0.0204446371828589,0.059134376674289,0.0,0.018428914764753,0.0,0.0,0.0,0.020538934236334,0.0,0.155103500333166,0.0,0.0,0.0228955216492382,0.0,0.1774031300228671,0.0182661326924872,0.1003671818319259,0.0222430763332705,0.0,0.0,0.0,0.0,0.1410977102155583,0.0,0.0,0.0,0.0,0.034349814451562,0.0,0.0,0.0,0.2773613814277311,0.0,0.0,0.0230071608460967,0.0170254818758813,0.0,0.1103071554368832,0.0,0.0,0.0,0.0198011135983665,0.0,0.0,0.0,0.0275767888592208,0.0,0.0,0.0,0.0818570448414348,0.0,0.0,0.1560812897726169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376880192422718,0.0,0.0314908869969684,서울_성동구
0.068121019607243,0.0510755959890362,0.0,0.0145435544247241,0.0470223971103182,0.0203803779604332,0.0,0.0,0.0,0.0175579096497306,0.0,0.0,0.0,0.0,0.0,0.064120458493382,0.0,0.0,0.0512378815632227,0.0,0.0,0.4141674985679626,0.0,0.0127139417781698,0.0,0.0161021554044945,0.0,0.0,0.013983729626346,0.0,0.0,0.0803083225015608,0.0,0.0,0.0,0.0,0.0,0.0,0.0664142216551964,0.0202784444461672,0.0433490250641837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282118974480849,0.0,0.0,0.077342559925401,0.0,0.1001653072041588,0.0,0.015130118187288,0.0,0.1162492500765185,0.0,0.0,0.0,0.0259824406482337,0.3981691095751118,0.0,0.0,0.0,0.0,0.0,0.0196839937044736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078290899330935,0.0,0.0,0.0,0.0183127290961652,0.0,0.0,0.0,0.0,0.0299946571830845,0.0643977833219737,0.0712175915225901,0.0,0.0,0.0,0.1518291652789944,0.0173162706835347,0.0,0.0989054618796972,0.0,0.0163946196493377,0.0,0.0,0.0,0.0,0.0,0.0201773499003777,0.0,0.0747254688388639,0.0,0.0183127290961652,0.0,0.0,0.0807093996015111,0.1565692217977768,0.0,0.0775888797902382,0.0180559340013945,0.0,0.0195876565990543,0.4991668175393309,0.0136242039214486,0.0,0.0,0.0,0.0,0.0192096908396871,0.0,0.0,0.0,0.023913953259318,0.0,0.0,0.0,0.0857495297854286,0.0,0.0172367693187684,0.0166186304412787,0.0,0.0310746480609222,0.0568009757837578,0.0417692193540478,0.0,0.1904789775188822,0.0,0.0,0.0,0.0,0.0193030975101707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039652919909825,0.0,0.0,0.0309370239701604,0.0,0.0144800766711692,0.0,0.0690132569449974,0.0,0.2208507455099864,0.0444023931336221,0.0,0.0,0.0143540969209022,0.0,0.0232498500153037,0.0221380738850654,0.0725699565132576,0.0,0.0,0.0,0.0,0.0,0.0,0.0174768339891927,0.0,0.0,0.0138026513889994,0.0,0.0,0.3684557498197018,0.0187530241924658,0.0,0.0,0.0,0.0,0.0,0.0,0.0160301146233455,0.0317745767728759,0.0,0.0663745154726003,서울_광진구
0.0481060083666274,0.0541031915437848,0.0124567585030691,0.0308112982543449,0.0,0.0,0.0,0.0,0.0130552031066731,0.0123991236975058,0.1170140542011294,0.0110210852169648,0.0,0.0482445305600716,0.0239026672509927,0.0113202185263043,0.0,0.0391656093200193,0.2291615201603404,0.0,0.036481690064161,0.1152188696387123,0.0389803984387006,0.2334381050089121,0.0098322584683278,0.045484370438107,0.0730595695247441,0.1245675850306916,0.029625279463527,0.0,0.0,0.0,0.0445116763148562,0.0,0.0,0.0,0.0,0.0,0.1407020823100639,0.0,0.0,0.0,0.0,0.0,0.0,0.04507856434661,0.0131800111063301,0.0,0.0,0.0398456095490299,0.0,0.0,0.1092362344638812,0.0,0.1061027815098219,0.0156335647011182,0.0,0.0131173826297457,0.0328373675499158,0.0,0.0,0.0,0.0825677861968458,0.5711486111198969,0.0,0.0,0.0179093139903587,0.0264861901334903,0.0,0.0,0.0,0.0461606816109003,0.0,0.0,0.0,0.0316331145214243,0.0,0.0139005313087734,0.1638543516958219,0.0,0.1142208484046753,0.0,0.1237467242998193,0.0,0.0,0.0410817310057932,0.0,0.0,0.0,0.0105908810358599,0.1455254931245798,0.0,0.0,0.0459186145725504,0.0,0.0779777480758966,0.0,0.0,0.0,0.0602741839285278,0.0,0.0,0.0122849903886659,0.0335836336904506,0.0,0.0429609696308386,0.0142489318087179,0.0,0.0,0.0,0.0,0.2682028082732307,0.0,0.0,0.0644972755353908,0.0440591080560403,0.0,0.0,0.0,0.0,0.0,0.0673484117132783,0.0,0.0602914743840678,0.0,0.0226404370526087,0.0271311719519847,0.0,0.0130552031066731,0.0,0.0,0.0365170181175973,0.0,0.0,0.0504624908860191,0.0405003643997425,0.0121723393725324,0.0234716385532504,0.0,0.1206943919109191,0.0,0.0,0.0,0.2690266040943316,0.0,0.0184691215308618,0.0,0.0189445285208388,0.0,0.0117358192766252,0.0234716385532504,0.087002401331173,0.0,0.0264861901334903,0.0236858142692512,0.0,0.1698458047423992,0.0,0.1400113876701598,0.0,0.0,0.0,0.0543765008319831,0.1431584804385484,0.0,0.0877249665853837,0.0,0.1284387785284269,0.0313562819214936,0.0,0.0273960322516193,0.0,0.0,0.1641868377495794,0.0,0.0,0.0,0.0117891979455357,0.0,0.0118429071346256,0.0,0.0,0.0123418693224737,0.0,0.0,0.0682305295664095,0.0146119139049488,0.0,0.1115133173646781,0.0,0.0,0.0,0.0169845804742399,0.0121723393725324,0.0370256079674212,0.0,0.0905617482104348,0.0448774274047856,0.0,0.0374981233700295,서울_동대문구
0.006742997876795,0.1579920913617201,0.0,0.0143960200790273,0.0,0.0,0.0241240458052661,0.0,0.0,0.0173797967458057,0.037276836654546,0.0,0.0,0.0,0.0083760656930224,0.0317350002960047,0.0,0.0,0.0253590542672641,0.0,0.0894883907945643,0.2298294547782908,0.0,0.0062924837964976,0.0,0.0318776202500604,0.0102407274873105,0.0,0.0207628114766434,0.0,0.0,0.0,0.0103986365762674,0.0371255753487984,0.0,0.0,0.0,0.0,0.0,0.0,0.010727319763203,0.0,0.0,0.0,0.0080413486017553,0.0,0.0184743631666129,0.0,0.0195804268140262,0.0279257071737326,0.0,0.0,0.0612463783272466,0.0,0.0330497330437468,0.0,0.0,0.0643530198797279,0.1380839777732811,0.0,0.0,0.0,0.0192891500085201,0.4064465193083617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107838704790441,0.0,0.0078630613924627,0.0,0.0073899994095246,0.0,0.0,0.0,0.0906083003435043,0.0,0.0212315448959334,0.0,0.0,0.009063479534343,0.0143960200790273,0.1018898965915241,0.0,0.0445387538656206,0.0296903820387371,0.0637445121511668,0.0,0.0,0.0,0.0,0.0409878989833573,0.0085703045202708,0.0192943355854684,0.0097902134070131,0.0211215141338545,0.024342461282228,0.0,0.0086099082962668,0.0,0.0,0.0200727335899525,0.0,0.0320138707785888,0.0,0.0,0.0,0.1229030325956884,0.0,0.0,0.0710329284720617,0.0102929094224282,0.0192004485071174,0.0089363844916679,0.0082624332609367,0.0,0.0079694050625151,0.0472009851375654,0.0,0.0070425243741944,0.0,0.0317350002960047,0.0380296435058431,0.0,0.0182994203465226,0.0403472661178049,0.0,0.0,0.0178727689833359,0.0,0.0212199149621155,0.0189230604401551,0.0,0.0,0.0,0.0307594171527451,0.0,0.0068909165639721,0.0,0.0,0.0,0.6989783169356049,0.0,0.0,0.0,0.0,0.0,0.0228657900815548,0.0,0.0,0.0083000752271166,0.0281123844973279,0.0119036055957103,0.0092813938371996,0.0327088902835806,0.0,0.0,0.0153115945818116,0.0228657900815548,0.0214997793953621,0.0110747947985331,0.0341565824861311,0.0,0.3600641334923758,0.080578595952215,0.0589009409108536,0.0,0.0639381802100895,0.0,0.0575349907388671,0.0328702475529572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086497717710097,0.0116363468172082,0.0,0.0204939494916786,0.020481454974621,0.0,0.0,0.0,0.0,0.0,0.0238072111914206,0.0085309570811902,0.0,0.0,0.0079337500740011,0.0393153069623137,0.0173797967458057,0.0722713108867212,서울_중랑구
0.1049130359025635,0.0776263969928282,0.0107236551472622,0.0412603890537441,0.0,0.0289097939593187,0.0263397538251221,0.0179446315867697,0.033716515245664,0.0177900650782651,0.06410341641438,0.0221380283991593,0.0038368009095263,0.0311492176118866,0.0240066162270297,0.025987310612752,0.0054362615211358,0.0187313973587022,0.0519153626864778,0.0,0.0104686695002014,0.0788421559369538,0.0223713817821071,0.0592574251876602,0.0112857342041396,0.0424191623876933,0.0,0.0107236551472622,0.017002351536309,0.0043692789038376,0.0049883010221965,0.004068509042735,0.0170305716802282,0.0342017671474953,0.0,0.0,0.019846649890537,0.0,0.0,0.0041093143042666,0.0043922197593892,0.0098608263514938,0.0094229063273144,0.0,0.0065849384562805,0.0194034017143228,0.0037820939775128,0.0048738410767615,0.0120255859965381,0.0828962760730673,0.0315714491608682,0.0,0.1285189348288012,0.0049883010221965,0.0202979439955569,0.0044861578966924,0.0183962072408426,0.0112923669284768,0.0047114531636572,0.0125154137371717,0.0172067932864133,0.0,0.2237708937787083,0.6984447821692032,0.0036589348885115,0.0212882146002853,0.01027839931816,0.0152007853988868,0.0042143537383744,0.0039888521582422,0.0,0.0441537402131185,0.0436626297591815,0.0354141796996725,0.0,0.0121031169555431,0.0,0.0159554086329688,0.1065766776629083,0.037098881726127,0.0546274176570121,0.0565051182376447,0.0044387456973244,0.0076736018190526,0.0371097299030033,0.0677849248740082,0.016687218316229,0.0,0.0729442205901921,0.0516651329050649,0.1200586535327781,0.1407105370570726,0.0090689815571927,0.0,0.0361935634775703,0.0783168611539916,0.0140361848770608,0.0157998388923716,0.0200426433275635,0.0302681534821072,0.0166113937429674,0.0104044346681297,0.0105757850553998,0.0289111574411301,0.0086930951134838,0.0205465715213333,0.0040888280552252,0.0174771156153506,0.0,0.0,0.0074219459806006,0.0917631274239747,0.0,0.0081776561104505,0.047591826714039,0.0295004761686213,0.0353766514214659,0.0073178697770231,0.0033829906659261,0.0039693299781074,0.0163150624568051,0.0331304323902832,0.0101030198796992,0.0576701643935733,0.0,0.009745241479782,0.0155709492525669,0.0512086669236678,0.0224776768304426,0.0041299705656169,0.0290761800179363,0.0314364213774359,0.0292714791080927,0.0553493579607418,0.0724027777103492,0.0038739518261805,0.0244505499602279,0.0134706931729323,0.0,0.0724167085562994,0.0115104027285789,0.028214335510349,0.0,0.0210542773155913,0.0214473102945244,0.0052998402465895,0.0256959982954001,0.0380538306479508,0.0039116656568887,0.0168383664661655,0.0269413863458647,0.0405696391380006,0.0240066162270297,0.0304015707977736,0.0033984028836363,0.0076736018190526,0.0341168875373309,0.0190009817486085,0.0535696287171517,0.0043922197593892,0.0476985622193061,0.0626921633311225,0.0031207414721538,0.0645547591035827,0.0181379631143854,0.0671287381319928,0.0,0.4712351763104564,0.0359915948645957,0.0068904410747776,0.007861478093659,0.0552667845510115,0.0103410181364486,0.0188458126546289,0.0,0.0147058992198143,0.0229189040460856,0.0372128973251877,0.0,0.0067968057672727,0.0,0.0094229063273144,0.0177079174134231,0.0,0.0118498791692787,0.0307673383104967,0.0,0.0199532040887861,0.0266662550973919,0.0152007853988868,0.0043465475567419,0.0,0.0,0.0279434856688319,0.0212495008961077,0.0041299705656169,0.01624206913297,0.032194708817884,0.0,0.053801709809527,서울_성북구
0.0970503969071894,0.1273408275489216,0.0,0.0207198561838718,0.0,0.0580708797837275,0.0,0.0,0.0,0.0,0.1931460559817882,0.0,0.0269743332102799,0.1703272469958708,0.0482219045523347,0.0456754463052108,0.0,0.0,0.0243324638565529,0.0,0.0,0.4470110511102002,0.0,0.0543397516481866,0.0198358712195141,0.0458807158811605,0.0,0.0,0.0199222871046899,0.0,0.0,0.02860333939019,0.0,0.0,0.0329402693267904,0.0,0.0,0.0,0.0,0.0577804352755657,0.0,0.0,0.0,0.0,0.0,0.0227356868216059,0.0,0.0,0.0,0.1004820487357492,0.0,0.0,0.1322257273632497,0.0,0.4043255393152045,0.0,0.0215555196295514,0.026463371911843,0.0,0.0,0.0,0.0,0.0,0.2304502131198629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310419468998674,0.0279060686170032,0.0,0.0,0.0,0.0,0.0280433178004674,0.0220376212272082,0.0,0.1024143603690772,0.0,0.0,0.0,0.0,0.0414397123677437,0.029329550700496,0.0,0.0,0.0427326748997151,0.0183491981399415,0.3297515301832969,0.0,0.0,0.0,0.2949646386821421,0.0493401582207289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288902176377828,0.028746190642142,0.0,0.0,0.0,0.0,0.0624322836768966,0.0,0.0,0.1115302237586325,0.0,0.0552695160953389,0.0,0.0,0.0,0.0229403579405802,0.0388201587628757,0.0,0.2635396711379908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491136308126038,0.1543431591131707,0.0299330305439765,0.0407217720671338,0.0,0.0,0.0,0.0,0.0,0.0,0.0198358712195141,0.0,0.0740102373310934,0.0,0.0,0.0,0.0,0.0,0.0473523352903109,0.0710285029354663,0.0438802650009854,0.0241109522761673,0.0801509630176804,0.0,0.0,0.0,0.0,0.0376617147733584,0.0,0.0,0.0,0.0438802650009854,0.0206294209377056,0.0,0.0393286184909522,0.0,0.222099392410779,0.0210863445775989,0.0968854302840527,0.0,0.0204499405829461,0.0,0.0,0.0,0.0,0.0322259178483081,0.0,0.0,0.023892209663102,0.0233570247962269,0.0662470170008417,0.0,0.0,0.0277698875313931,0.0589929277364284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226342420088915,0.0,0.0756497551948366,서울_강북구
0.0660345767153018,0.2398200126337965,0.0213740653954765,0.0176226344289498,0.0,0.0,0.0196873505241814,0.0,0.0112004565587631,0.0,0.0547581396600937,0.0,0.0,0.0827809057156379,0.0,0.0097119604194261,0.0,0.067202739352579,0.2172998775035494,0.0277094449383101,0.0469481303448704,0.273737850014334,0.0,0.0770283321272369,0.033741576580374,0.0097556068456397,0.050144024752587,0.0427481307909531,0.0677771466208946,0.0522522880897816,0.119310370350324,0.0121638439245746,0.0,0.0113616547966865,0.0,0.0,0.0,0.0,0.0134125115375634,0.0,0.1575799146305288,0.0,0.0,0.0,0.0196873505241814,0.0193371369855417,0.0678451988686461,0.0,0.0119845173114577,0.0256385719451137,0.0,0.0,0.1874341883092091,0.0149137962937905,0.1921719309214462,0.0268250230751269,0.0091666910954073,0.0225076045326393,0.0,0.0249453444740854,0.0128610226608744,0.0,0.0787082441719527,0.3920046378551681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660044255766901,0.059336614262969,0.0481271405746479,0.0,0.0,0.0,0.0119256893818881,0.0749736753236836,0.0475356664376671,0.1415462336077273,0.0,0.0398122820787706,0.0114710934504328,0.0221897976817475,0.0264339516434247,0.0249453444740854,0.0,0.0,0.0272587186867765,0.1014412383994092,0.0539346135606344,0.0677850749855901,0.0,0.0,0.0752619219578674,0.0419647493338908,0.0354282316264136,0.0,0.0258555295229877,0.0297983952455389,0.0,0.0105396675983342,0.0,0.0519804434849262,0.0,0.0244491855742555,0.0,0.0,0.0,0.0,0.2035494354376312,0.0,0.1222459278712775,0.2845757726746073,0.0377996513548908,0.0,0.0,0.0,0.0,0.0878004616107577,0.0660345767153018,0.0201370339343319,0.077588839581978,0.0303623826467168,0.0194239208388522,0.0232766591491181,0.0,0.0112004565587631,0.0,0.0,0.0417720834357253,0.0218786353657047,0.0,0.0432933086063547,0.0115821655771234,0.0104430208589313,0.0302055509014979,0.0,0.0282401990665511,0.0229421869008656,0.0506123648705611,0.0,0.0524559366673636,0.0534351634886913,0.0,0.0,0.0,0.0,0.0201370339343319,0.0704796187701617,0.0466512570053289,0.0102534132941398,0.0113616547966865,0.0203207818073759,0.0,0.0145715891370011,0.0,0.1281280382505536,0.0,0.0,0.0093717094154604,0.0186605028021315,0.0789557288419262,0.013557014997118,0.0585370504116746,0.0,0.0708374197547575,0.1165732088647615,0.0,0.0117519454354522,0.0086965330210043,0.0,0.042258267344647,0.0,0.0,0.0,0.0101143121537603,0.0,0.0,0.0297983952455389,0.4084965843315876,0.0,0.0,0.0118094105421378,0.0250873073192891,0.0250720123762935,0.0149137962937905,0.0159451121602776,0.0340849643900597,0.0,0.0,0.0,0.0208860417178626,0.0317653973065285,0.0123475987998495,0.0388478416777044,0.1251305654940846,0.0319127581254541,0.0643415653374981,서울_도봉구
